BLcode,country,year,sex,agefrom,ageto,lu,lp,lpc,ls,lsc,lh,lhc,yr_sch,yr_sch_pri,yr_sch_sec,yr_sch_ter,pop,WBcode,region_code
315,Maldives,2010,MF,25,999,29.47,40.46,16.54,28.24,8.62,1.83,0.43,4.38,2.93,1.41,0.05,150,MDV,South Asia
95,Nepal,1950,MF,25,999,99.30,0.26,0.08,0.38,0.15,0.07,0.04,0.05,0.03,0.02,0.00,3732,NPL,South Asia
95,Nepal,1955,MF,25,999,99.16,0.29,0.09,0.49,0.19,0.09,0.06,0.07,0.04,0.03,0.00,3917,NPL,South Asia
95,Nepal,1960,MF,25,999,99.00,0.30,0.09,0.60,0.24,0.10,0.06,0.08,0.04,0.03,0.00,4128,NPL,South Asia
95,Nepal,1965,MF,25,999,97.73,0.99,0.32,1.09,0.30,0.19,0.12,0.16,0.10,0.05,0.01,4410,NPL,South Asia
95,Nepal,1970,MF,25,999,96.00,1.90,0.63,1.70,0.20,0.30,0.19,0.25,0.16,0.08,0.01,4806,NPL,South Asia
95,Nepal,1975,MF,25,999,93.28,3.25,1.10,2.88,0.66,0.58,0.36,0.44,0.28,0.14,0.02,5305,NPL,South Asia
95,Nepal,1980,MF,25,999,90.30,4.80,1.67,3.70,0.67,1.10,0.67,0.63,0.40,0.20,0.04,5931,NPL,South Asia
95,Nepal,1985,MF,25,999,82.85,6.93,2.50,7.83,1.31,2.36,1.51,1.24,0.75,0.42,0.08,6633,NPL,South Asia
95,Nepal,1990,MF,25,999,73.66,9.05,3.36,13.11,2.36,4.18,2.69,2.03,1.17,0.71,0.14,7440,NPL,South Asia
95,Nepal,1995,MF,25,999,70.19,11.53,4.53,14.46,2.82,3.82,2.45,2.19,1.32,0.75,0.13,8457,NPL,South Asia
95,Nepal,2000,MF,25,999,64.97,15.84,6.74,15.46,3.28,3.73,2.39,2.35,1.41,0.82,0.12,9666,NPL,South Asia
95,Nepal,2005,MF,25,999,58.79,18.01,7.81,19.60,4.54,3.60,2.29,2.74,1.69,0.93,0.12,11101,NPL,South Asia
95,Nepal,2010,MF,25,999,50.58,21.18,9.84,25.03,6.33,3.21,2.04,3.24,2.07,1.07,0.10,12823,NPL,South Asia
97,Pakistan,1950,MF,25,999,86.87,6.91,1.61,5.45,2.24,0.68,0.44,0.84,0.52,0.30,0.02,15972,PAK,South Asia
97,Pakistan,1955,MF,25,999,86.77,6.91,1.60,5.54,2.28,0.69,0.45,0.85,0.52,0.31,0.02,17484,PAK,South Asia
97,Pakistan,1960,MF,25,999,86.70,6.90,1.60,5.60,2.30,0.70,0.45,0.86,0.53,0.31,0.02,19206,PAK,South Asia
97,Pakistan,1965,MF,25,999,84.69,7.42,4.45,6.95,2.98,0.89,0.62,1.11,0.69,0.39,0.03,21206,PAK,South Asia
97,Pakistan,1970,MF,25,999,82.93,7.95,5.94,7.94,3.61,1.17,0.86,1.31,0.80,0.46,0.04,23489,PAK,South Asia
97,Pakistan,1975,MF,25,999,80.60,8.76,7.04,9.09,4.44,1.56,1.27,1.54,0.93,0.56,0.06,26316,PAK,South Asia
97,Pakistan,1980,MF,25,999,78.90,8.70,7.18,10.50,5.55,1.90,1.69,1.76,1.02,0.67,0.07,30330,PAK,South Asia
97,Pakistan,1985,MF,25,999,75.54,9.34,7.68,12.92,7.28,2.21,1.88,2.10,1.18,0.83,0.08,36153,PAK,South Asia
97,Pakistan,1990,MF,25,999,73.80,9.70,8.00,14.00,8.20,2.50,2.14,2.28,1.27,0.92,0.09,42557,PAK,South Asia
97,Pakistan,1995,MF,25,999,69.81,10.06,8.28,15.98,9.63,4.15,3.53,2.77,1.46,1.16,0.15,48068,PAK,South Asia
97,Pakistan,2000,MF,25,999,66.86,9.62,7.90,16.63,10.54,6.89,5.86,3.27,1.61,1.40,0.25,55363,PAK,South Asia
97,Pakistan,2005,MF,25,999,51.03,16.51,13.48,26.16,17.05,6.30,5.26,4.51,2.37,1.91,0.23,63733,PAK,South Asia
97,Pakistan,2010,MF,25,999,47.29,17.25,14.25,29.06,18.97,6.40,5.24,4.87,2.56,2.08,0.23,74999,PAK,South Asia
101,Sri Lanka,1950,MF,25,999,41.89,43.11,6.08,14.68,3.82,0.30,0.19,3.56,3.17,0.38,0.01,3206,LKA,South Asia
101,Sri Lanka,1955,MF,25,999,38.64,44.72,6.47,16.26,5.06,0.35,0.22,3.83,3.38,0.44,0.01,3574,LKA,South Asia
101,Sri Lanka,1960,MF,25,999,35.16,45.71,6.68,18.69,6.54,0.40,0.26,4.16,3.62,0.52,0.01,3965,LKA,South Asia
101,Sri Lanka,1965,MF,25,999,32.30,46.50,6.90,20.70,8.31,0.40,0.26,4.43,3.82,0.60,0.01,4442,LKA,South Asia
101,Sri Lanka,1970,MF,25,999,24.00,39.90,16.31,35.00,15.55,1.20,0.76,6.24,5.14,1.06,0.04,5053,LKA,South Asia
101,Sri Lanka,1975,MF,25,999,19.15,43.78,23.21,35.74,17.75,1.33,0.85,6.81,5.64,1.12,0.04,5802,LKA,South Asia
101,Sri Lanka,1980,MF,25,999,15.90,48.90,28.71,34.10,18.32,1.10,0.59,7.05,5.92,1.09,0.03,6580,LKA,South Asia
101,Sri Lanka,1985,MF,25,999,14.38,42.61,26.18,40.67,23.49,2.34,1.50,7.65,6.19,1.38,0.08,7481,LKA,South Asia
101,Sri Lanka,1990,MF,25,999,12.03,36.33,22.83,47.00,28.73,4.62,2.98,8.35,6.50,1.70,0.15,8610,LKA,South Asia
101,Sri Lanka,1995,MF,25,999,11.25,27.03,17.23,53.43,34.65,8.26,5.32,9.07,6.71,2.09,0.27,9751,LKA,South Asia
101,Sri Lanka,2000,MF,25,999,10.40,16.90,10.80,59.40,41.20,13.30,8.58,9.97,6.66,2.88,0.44,10851,LKA,South Asia
101,Sri Lanka,2005,MF,25,999,9.03,14.60,9.51,61.36,43.94,15.02,9.66,10.42,6.57,3.36,0.49,12028,LKA,South Asia
101,Sri Lanka,2010,MF,25,999,7.98,12.66,8.35,62.97,47.09,16.41,10.52,10.80,6.35,3.92,0.54,13239,LKA,South Asia
3,Benin,1950,MF,25,999,92.00,6.35,1.92,1.45,0.53,0.20,0.13,0.44,0.35,0.09,0.01,964,BEN,Sub-Saharan Africa
3,Benin,1955,MF,25,999,91.38,6.78,2.11,1.62,0.59,0.22,0.14,0.48,0.38,0.10,0.01,939,BEN,Sub-Saharan Africa
3,Benin,1960,MF,25,999,90.79,7.19,2.32,1.77,0.65,0.24,0.16,0.52,0.41,0.11,0.01,940,BEN,Sub-Saharan Africa
3,Benin,1965,MF,25,999,89.33,8.31,2.80,2.08,0.76,0.28,0.18,0.61,0.48,0.13,0.01,975,BEN,Sub-Saharan Africa
3,Benin,1970,MF,25,999,89.26,8.31,3.01,2.14,0.78,0.29,0.18,0.62,0.49,0.13,0.01,1036,BEN,Sub-Saharan Africa
3,Benin,1975,MF,25,999,89.22,8.30,3.27,2.18,0.79,0.30,0.18,0.64,0.50,0.13,0.01,1146,BEN,Sub-Saharan Africa
3,Benin,1980,MF,25,999,89.20,8.30,3.54,2.20,0.80,0.30,0.18,0.65,0.51,0.13,0.01,1314,BEN,Sub-Saharan Africa
3,Benin,1985,MF,25,999,84.63,9.80,4.47,4.84,1.91,0.73,0.47,1.09,0.76,0.30,0.02,1535,BEN,Sub-Saharan Africa
3,Benin,1990,MF,25,999,79.45,10.93,5.29,8.30,3.80,1.32,0.85,1.64,1.06,0.54,0.04,1776,BEN,Sub-Saharan Africa
3,Benin,1995,MF,25,999,74.09,13.37,6.80,10.97,6.24,1.58,1.01,2.15,1.36,0.74,0.05,2150,BEN,Sub-Saharan Africa
3,Benin,2000,MF,25,999,69.60,16.10,8.51,12.20,8.08,2.20,1.41,2.56,1.60,0.88,0.07,2497,BEN,Sub-Saharan Africa
3,Benin,2005,MF,25,999,66.07,17.60,9.77,13.98,10.38,2.31,1.47,2.91,1.80,1.03,0.08,2977,BEN,Sub-Saharan Africa
3,Benin,2010,MF,25,999,64.07,17.48,10.10,15.33,12.43,3.09,1.96,3.24,1.93,1.20,0.10,3595,BEN,Sub-Saharan Africa
4,Botswana,1950,MF,25,999,72.81,24.64,0.85,2.29,0.57,0.19,0.12,1.16,1.07,0.09,0.01,163,BWA,Sub-Saharan Africa
4,Botswana,1955,MF,25,999,72.76,24.62,0.88,2.34,0.58,0.19,0.13,1.17,1.07,0.09,0.01,178,BWA,Sub-Saharan Africa
4,Botswana,1960,MF,25,999,72.73,24.61,0.90,2.37,0.59,0.20,0.13,1.17,1.07,0.09,0.01,188,BWA,Sub-Saharan Africa
4,Botswana,1965,MF,25,999,72.70,24.60,1.42,2.40,0.60,0.20,0.13,1.19,1.09,0.09,0.01,207,BWA,Sub-Saharan Africa
4,Botswana,1970,MF,25,999,70.50,26.40,2.10,2.40,0.60,0.60,0.38,1.34,1.21,0.11,0.02,231,BWA,Sub-Saharan Africa
4,Botswana,1975,MF,25,999,58.35,36.98,7.47,4.08,1.15,0.61,0.38,2.08,1.88,0.18,0.02,268,BWA,Sub-Saharan Africa
4,Botswana,1980,MF,25,999,54.70,40.50,9.40,4.40,1.30,0.50,0.30,2.29,2.09,0.18,0.02,322,BWA,Sub-Saharan Africa
4,Botswana,1985,MF,25,999,46.79,31.96,9.56,19.34,5.97,1.97,1.25,3.81,2.94,0.80,0.06,395,BWA,Sub-Saharan Africa
4,Botswana,1990,MF,25,999,41.21,17.58,8.11,37.36,14.03,3.85,2.46,5.50,3.78,1.59,0.13,481,BWA,Sub-Saharan Africa
4,Botswana,1995,MF,25,999,32.20,14.72,8.65,49.04,19.29,4.04,2.58,6.72,4.53,2.06,0.13,580,BWA,Sub-Saharan Africa
4,Botswana,2000,MF,25,999,26.95,12.17,8.24,56.58,23.36,4.30,2.75,7.50,4.98,2.38,0.14,666,BWA,Sub-Saharan Africa
4,Botswana,2005,MF,25,999,21.76,9.79,7.15,64.17,26.53,4.29,2.72,8.19,5.38,2.67,0.14,670,BWA,Sub-Saharan Africa
4,Botswana,2010,MF,25,999,17.00,7.59,5.92,70.98,28.65,4.42,2.79,8.82,5.75,2.92,0.14,668,BWA,Sub-Saharan Africa
6,Burundi,1950,MF,25,999,95.43,4.32,1.33,0.21,0.09,0.04,0.03,0.23,0.22,0.01,0.00,984,BDI,Sub-Saharan Africa
6,Burundi,1955,MF,25,999,94.62,5.07,1.63,0.27,0.11,0.04,0.03,0.27,0.26,0.01,0.00,1039,BDI,Sub-Saharan Africa
6,Burundi,1960,MF,25,999,92.64,6.89,2.36,0.41,0.17,0.06,0.04,0.38,0.36,0.02,0.00,1108,BDI,Sub-Saharan Africa
6,Burundi,1965,MF,25,999,89.93,9.28,3.41,0.68,0.28,0.11,0.07,0.54,0.50,0.04,0.00,1176,BDI,Sub-Saharan Africa
6,Burundi,1970,MF,25,999,87.65,11.30,4.40,0.91,0.38,0.15,0.09,0.68,0.62,0.05,0.00,1256,BDI,Sub-Saharan Africa
6,Burundi,1975,MF,25,999,84.66,13.69,5.37,1.41,0.59,0.25,0.15,0.87,0.78,0.07,0.01,1239,BDI,Sub-Saharan Africa
6,Burundi,1980,MF,25,999,81.48,16.24,6.92,1.93,0.86,0.35,0.21,1.09,0.97,0.10,0.01,1415,BDI,Sub-Saharan Africa
6,Burundi,1985,MF,25,999,78.31,18.87,8.64,2.33,1.08,0.49,0.32,1.31,1.16,0.13,0.02,1736,BDI,Sub-Saharan Africa
6,Burundi,1990,MF,25,999,76.66,20.24,9.85,2.52,1.22,0.58,0.37,1.44,1.27,0.15,0.02,2026,BDI,Sub-Saharan Africa
6,Burundi,1995,MF,25,999,74.33,21.88,11.14,3.23,1.61,0.56,0.36,1.58,1.38,0.18,0.02,2111,BDI,Sub-Saharan Africa
6,Burundi,2000,MF,25,999,70.91,24.53,12.88,4.00,2.01,0.56,0.36,1.82,1.59,0.21,0.02,2061,BDI,Sub-Saharan Africa
6,Burundi,2005,MF,25,999,63.59,30.71,17.05,5.10,2.65,0.60,0.38,2.27,1.97,0.28,0.02,2449,BDI,Sub-Saharan Africa
6,Burundi,2010,MF,25,999,57.28,35.55,20.70,6.28,3.35,0.88,0.55,2.68,2.28,0.37,0.03,3118,BDI,Sub-Saharan Africa
7,Cameroon,1950,MF,25,999,87.04,12.20,3.85,0.66,0.27,0.07,0.04,0.57,0.53,0.04,0.00,1860,CMR,Sub-Saharan Africa
7,Cameroon,1955,MF,25,999,85.42,13.64,4.45,0.84,0.34,0.08,0.05,0.65,0.60,0.05,0.00,2014,CMR,Sub-Saharan Africa
7,Cameroon,1960,MF,25,999,82.29,16.19,5.24,1.39,0.56,0.12,0.08,0.82,0.73,0.08,0.00,2193,CMR,Sub-Saharan Africa
7,Cameroon,1965,MF,25,999,79.68,18.30,6.28,1.87,0.76,0.16,0.10,0.97,0.86,0.11,0.01,2401,CMR,Sub-Saharan Africa
7,Cameroon,1970,MF,25,999,75.05,21.45,7.82,3.27,1.33,0.22,0.14,1.28,1.09,0.19,0.01,2652,CMR,Sub-Saharan Africa
7,Cameroon,1975,MF,25,999,71.30,24.00,9.44,4.40,1.84,0.30,0.19,1.55,1.29,0.25,0.01,2940,CMR,Sub-Saharan Africa
7,Cameroon,1980,MF,25,999,63.13,29.52,12.49,7.06,3.14,0.29,0.18,2.11,1.70,0.40,0.01,3303,CMR,Sub-Saharan Africa
7,Cameroon,1985,MF,25,999,53.66,36.03,16.22,9.93,4.59,0.38,0.24,2.76,2.19,0.56,0.01,3691,CMR,Sub-Saharan Africa
7,Cameroon,1990,MF,25,999,45.14,41.11,19.65,13.20,6.36,0.56,0.36,3.42,2.65,0.76,0.02,4213,CMR,Sub-Saharan Africa
7,Cameroon,1995,MF,25,999,36.87,45.75,23.05,16.48,8.18,0.91,0.58,4.10,3.11,0.97,0.03,4806,CMR,Sub-Saharan Africa
7,Cameroon,2000,MF,25,999,29.06,49.83,26.15,19.78,9.96,1.33,0.85,4.77,3.55,1.18,0.04,5433,CMR,Sub-Saharan Africa
7,Cameroon,2005,MF,25,999,22.36,52.87,29.22,23.03,11.95,1.74,1.10,5.41,3.95,1.40,0.06,6091,CMR,Sub-Saharan Africa
7,Cameroon,2010,MF,25,999,18.24,53.84,31.02,25.47,13.53,2.45,1.55,5.90,4.22,1.60,0.08,6901,CMR,Sub-Saharan Africa
9,Central African Republic,1950,MF,25,999,92.20,7.41,2.31,0.26,0.10,0.09,0.06,0.34,0.31,0.02,0.00,604,CAF,Sub-Saharan Africa
9,Central African Republic,1955,MF,25,999,91.55,8.05,2.55,0.27,0.11,0.09,0.06,0.36,0.34,0.02,0.00,632,CAF,Sub-Saharan Africa
9,Central African Republic,1960,MF,25,999,90.81,8.59,2.82,0.39,0.16,0.11,0.07,0.40,0.37,0.03,0.00,667,CAF,Sub-Saharan Africa
9,Central African Republic,1965,MF,25,999,89.62,9.67,3.40,0.49,0.20,0.13,0.08,0.47,0.43,0.03,0.00,717,CAF,Sub-Saharan Africa
9,Central African Republic,1970,MF,25,999,88.26,10.52,3.94,0.98,0.42,0.16,0.10,0.57,0.50,0.06,0.01,780,CAF,Sub-Saharan Africa
9,Central African Republic,1975,MF,25,999,85.27,13.03,5.09,1.50,0.63,0.20,0.12,0.74,0.65,0.09,0.01,828,CAF,Sub-Saharan Africa
9,Central African Republic,1980,MF,25,999,82.01,14.66,6.18,2.71,1.20,0.51,0.31,1.02,0.82,0.18,0.02,916,CAF,Sub-Saharan Africa
9,Central African Republic,1985,MF,25,999,76.77,17.24,7.76,4.75,2.19,1.15,0.74,1.48,1.10,0.34,0.04,1048,CAF,Sub-Saharan Africa
9,Central African Republic,1990,MF,25,999,71.16,19.61,9.35,7.38,3.55,2.06,1.33,2.05,1.43,0.55,0.07,1145,CAF,Sub-Saharan Africa
9,Central African Republic,1995,MF,25,999,67.10,20.91,10.50,10.07,4.99,1.92,1.24,2.41,1.66,0.69,0.06,1284,CAF,Sub-Saharan Africa
9,Central African Republic,2000,MF,25,999,61.63,24.04,12.55,12.45,6.26,1.87,1.20,2.84,1.96,0.82,0.06,1390,CAF,Sub-Saharan Africa
9,Central African Republic,2005,MF,25,999,56.64,27.09,14.88,14.37,7.45,1.90,1.21,3.23,2.24,0.93,0.06,1452,CAF,Sub-Saharan Africa
9,Central African Republic,2010,MF,25,999,53.27,28.78,16.50,16.00,8.50,1.95,1.23,3.53,2.44,1.03,0.06,1561,CAF,Sub-Saharan Africa
12,Congo,1950,MF,25,999,91.27,7.63,1.72,0.98,0.31,0.10,0.06,0.40,0.35,0.06,0.00,333,COG,Sub-Saharan Africa
12,Congo,1955,MF,25,999,90.94,7.88,1.82,1.03,0.30,0.12,0.08,0.42,0.36,0.06,0.00,365,COG,Sub-Saharan Africa
12,Congo,1960,MF,25,999,88.11,10.12,2.68,1.54,0.40,0.21,0.13,0.58,0.49,0.09,0.01,403,COG,Sub-Saharan Africa
12,Congo,1965,MF,25,999,85.69,12.03,3.42,1.97,0.47,0.29,0.18,0.72,0.60,0.11,0.01,447,COG,Sub-Saharan Africa
12,Congo,1970,MF,25,999,79.73,15.51,4.49,4.07,1.08,0.66,0.41,1.15,0.88,0.24,0.02,503,COG,Sub-Saharan Africa
12,Congo,1975,MF,25,999,74.72,18.35,5.73,5.90,1.54,0.98,0.59,1.52,1.14,0.35,0.03,573,COG,Sub-Saharan Africa
12,Congo,1980,MF,25,999,65.60,20.33,7.00,11.96,3.36,2.08,1.17,2.45,1.66,0.72,0.06,650,COG,Sub-Saharan Africa
12,Congo,1985,MF,25,999,58.80,21.50,8.50,16.90,5.90,3.00,1.36,3.24,2.09,1.06,0.09,747,COG,Sub-Saharan Africa
12,Congo,1990,MF,25,999,48.25,21.30,8.07,27.14,7.89,3.26,1.70,4.35,2.71,1.55,0.10,862,COG,Sub-Saharan Africa
12,Congo,1995,MF,25,999,42.99,18.10,6.72,35.58,9.98,3.28,1.63,5.13,3.08,1.95,0.10,995,COG,Sub-Saharan Africa
12,Congo,2000,MF,25,999,39.28,16.18,5.69,41.14,10.68,3.36,1.61,5.63,3.33,2.20,0.10,1159,COG,Sub-Saharan Africa
12,Congo,2005,MF,25,999,32.53,20.96,6.82,43.41,10.14,3.07,1.42,5.97,3.62,2.26,0.09,1322,COG,Sub-Saharan Africa
12,Congo,2010,MF,25,999,26.92,27.06,8.00,43.07,8.88,2.93,1.32,6.09,3.81,2.19,0.09,1502,COG,Sub-Saharan Africa
20,Cote dIvoire,1950,MF,25,999,94.43,3.68,1.15,1.34,0.46,0.53,0.33,0.38,0.26,0.10,0.02,935,CIV,Sub-Saharan Africa
20,Cote dIvoire,1955,MF,25,999,93.80,4.07,1.32,1.50,0.50,0.61,0.38,0.43,0.29,0.12,0.02,1115,CIV,Sub-Saharan Africa
20,Cote dIvoire,1960,MF,25,999,92.93,4.61,1.56,1.74,0.57,0.71,0.45,0.49,0.33,0.14,0.02,1343,CIV,Sub-Saharan Africa
20,Cote dIvoire,1965,MF,25,999,91.71,5.16,1.85,2.25,0.72,0.88,0.55,0.60,0.40,0.17,0.03,1618,CIV,Sub-Saharan Africa
20,Cote dIvoire,1970,MF,25,999,90.21,5.88,2.25,2.84,0.90,1.07,0.66,0.73,0.48,0.22,0.03,1998,CIV,Sub-Saharan Africa
20,Cote dIvoire,1975,MF,25,999,88.00,6.65,2.65,4.04,1.27,1.31,0.80,0.93,0.60,0.29,0.04,2437,CIV,Sub-Saharan Africa
20,Cote dIvoire,1980,MF,25,999,84.00,8.26,3.54,6.01,1.83,1.73,1.05,1.29,0.82,0.42,0.06,3079,CIV,Sub-Saharan Africa
20,Cote dIvoire,1985,MF,25,999,79.37,10.29,4.70,8.34,2.51,2.00,1.28,1.68,1.07,0.55,0.07,3838,CIV,Sub-Saharan Africa
20,Cote dIvoire,1990,MF,25,999,75.23,12.02,5.80,10.60,3.16,2.14,1.38,2.04,1.30,0.67,0.07,4567,CIV,Sub-Saharan Africa
20,Cote dIvoire,1995,MF,25,999,68.84,16.50,8.34,11.86,3.53,2.80,1.80,2.49,1.62,0.78,0.09,5253,CIV,Sub-Saharan Africa
20,Cote dIvoire,2000,MF,25,999,58.42,24.29,12.75,12.86,4.06,4.44,2.84,3.24,2.15,0.95,0.15,5986,CIV,Sub-Saharan Africa
20,Cote dIvoire,2005,MF,25,999,52.65,27.39,15.11,15.10,5.22,4.85,3.08,3.73,2.47,1.10,0.16,6571,CIV,Sub-Saharan Africa
20,Cote dIvoire,2010,MF,25,999,46.95,30.88,17.78,15.98,6.44,6.19,3.91,4.26,2.79,1.27,0.20,7502,CIV,Sub-Saharan Africa
45,Democratic Republic of the Congo,1950,MF,25,999,91.94,7.57,0.60,0.51,0.20,0.02,0.01,0.30,0.28,0.02,0.00,4568,COD,Sub-Saharan Africa
45,Democratic Republic of the Congo,1955,MF,25,999,89.00,10.30,1.10,0.70,0.28,0.00,0.00,0.41,0.38,0.03,0.00,5048,COD,Sub-Saharan Africa
45,Democratic Republic of the Congo,1960,MF,25,999,86.62,12.36,1.20,1.00,0.41,0.05,0.03,0.51,0.47,0.04,0.00,5692,COD,Sub-Saharan Africa
45,Democratic Republic of the Congo,1965,MF,25,999,83.07,15.61,1.68,1.27,0.52,0.05,0.03,0.65,0.60,0.05,0.00,6459,COD,Sub-Saharan Africa
45,Democratic Republic of the Congo,1970,MF,25,999,80.17,18.10,2.14,1.65,0.67,0.06,0.04,0.78,0.71,0.06,0.00,7453,COD,Sub-Saharan Africa
45,Democratic Republic of the Congo,1975,MF,25,999,76.74,20.90,2.71,2.18,0.91,0.14,0.09,0.94,0.85,0.09,0.00,8564,COD,Sub-Saharan Africa
45,Democratic Republic of the Congo,1980,MF,25,999,72.71,23.89,3.38,3.02,1.35,0.32,0.20,1.16,1.02,0.13,0.01,9833,COD,Sub-Saharan Africa
45,Democratic Republic of the Congo,1985,MF,25,999,67.56,27.16,4.20,4.70,2.17,0.51,0.33,1.48,1.25,0.21,0.02,11175,COD,Sub-Saharan Africa
45,Democratic Republic of the Congo,1990,MF,25,999,61.49,29.20,4.92,8.54,4.12,0.70,0.45,1.98,1.58,0.38,0.02,12864,COD,Sub-Saharan Africa
45,Democratic Republic of the Congo,1995,MF,25,999,56.28,29.32,5.39,13.36,6.65,0.96,0.61,2.52,1.90,0.59,0.03,15061,COD,Sub-Saharan Africa
45,Democratic Republic of the Congo,2000,MF,25,999,51.58,30.87,6.18,16.20,8.17,1.26,0.81,2.93,2.16,0.73,0.04,16542,COD,Sub-Saharan Africa
45,Democratic Republic of the Congo,2005,MF,25,999,49.06,34.01,7.44,15.48,8.05,1.36,0.86,3.01,2.25,0.71,0.04,18862,COD,Sub-Saharan Africa
45,Democratic Republic of the Congo,2010,MF,25,999,48.14,35.23,8.41,14.83,7.89,1.71,1.08,3.07,2.30,0.71,0.06,21866,COD,Sub-Saharan Africa
15,Gabon,1950,MF,25,999,91.35,7.74,2.34,0.69,0.28,0.22,0.14,0.41,0.36,0.05,0.01,260,GAB,Sub-Saharan Africa
15,Gabon,1955,MF,25,999,91.08,7.94,2.45,0.75,0.30,0.23,0.15,0.43,0.37,0.06,0.01,260,GAB,Sub-Saharan Africa
15,Gabon,1960,MF,25,999,89.47,9.34,3.01,0.90,0.37,0.29,0.18,0.52,0.44,0.07,0.01,261,GAB,Sub-Saharan Africa
15,Gabon,1965,MF,25,999,87.14,11.13,3.88,1.31,0.54,0.42,0.26,0.67,0.55,0.10,0.01,262,GAB,Sub-Saharan Africa
15,Gabon,1970,MF,25,999,82.59,13.97,5.27,2.56,1.08,0.87,0.52,1.01,0.78,0.20,0.03,271,GAB,Sub-Saharan Africa
15,Gabon,1975,MF,25,999,77.65,17.03,7.01,3.95,1.71,1.37,0.80,1.39,1.04,0.31,0.04,283,GAB,Sub-Saharan Africa
15,Gabon,1980,MF,25,999,67.09,21.85,9.11,7.88,3.50,3.18,1.95,2.34,1.59,0.64,0.10,309,GAB,Sub-Saharan Africa
15,Gabon,1985,MF,25,999,57.83,25.89,11.56,11.45,5.28,4.85,3.12,3.22,2.10,0.96,0.16,338,GAB,Sub-Saharan Africa
15,Gabon,1990,MF,25,999,48.46,28.10,13.34,16.52,7.94,6.92,4.47,4.26,2.65,1.38,0.23,380,GAB,Sub-Saharan Africa
15,Gabon,1995,MF,25,999,40.30,29.92,14.99,21.03,10.42,8.76,5.63,5.19,3.13,1.77,0.29,427,GAB,Sub-Saharan Africa
15,Gabon,2000,MF,25,999,32.39,31.44,16.44,25.64,12.89,10.54,6.75,6.10,3.61,2.15,0.35,487,GAB,Sub-Saharan Africa
15,Gabon,2005,MF,25,999,25.94,33.44,18.39,28.94,14.98,11.68,7.44,6.80,3.99,2.42,0.38,544,GAB,Sub-Saharan Africa
15,Gabon,2010,MF,25,999,20.68,34.08,19.47,32.81,17.38,12.43,7.88,7.43,4.32,2.70,0.41,607,GAB,Sub-Saharan Africa
16,Gambia,1950,MF,25,999,96.25,0.99,0.33,2.61,0.46,0.14,0.09,0.33,0.20,0.12,0.00,117,GMB,Sub-Saharan Africa
16,Gambia,1955,MF,25,999,96.05,1.01,0.35,2.76,0.54,0.16,0.10,0.35,0.22,0.13,0.01,125,GMB,Sub-Saharan Africa
16,Gambia,1960,MF,25,999,95.78,1.08,0.37,2.93,0.62,0.19,0.12,0.38,0.23,0.14,0.01,145,GMB,Sub-Saharan Africa
16,Gambia,1965,MF,25,999,95.69,1.08,0.38,2.99,0.69,0.22,0.14,0.39,0.24,0.15,0.01,169,GMB,Sub-Saharan Africa
16,Gambia,1970,MF,25,999,95.27,1.18,0.42,3.30,0.80,0.22,0.14,0.43,0.26,0.16,0.01,192,GMB,Sub-Saharan Africa
16,Gambia,1975,MF,25,999,94.90,1.30,0.50,3.60,1.00,0.20,0.12,0.46,0.28,0.18,0.01,226,GMB,Sub-Saharan Africa
16,Gambia,1980,MF,25,999,92.75,1.68,0.64,5.10,1.31,0.45,0.28,0.68,0.40,0.26,0.01,261,GMB,Sub-Saharan Africa
16,Gambia,1985,MF,25,999,89.71,2.74,1.13,6.68,1.68,0.85,0.55,0.95,0.57,0.35,0.03,303,GMB,Sub-Saharan Africa
16,Gambia,1990,MF,25,999,87.06,3.15,1.45,8.34,2.01,1.45,0.94,1.23,0.73,0.46,0.05,368,GMB,Sub-Saharan Africa
16,Gambia,1995,MF,25,999,81.69,3.77,1.99,12.41,2.82,2.13,1.37,1.80,1.05,0.68,0.07,444,GMB,Sub-Saharan Africa
16,Gambia,2000,MF,25,999,79.71,4.23,2.60,13.88,2.93,2.18,1.40,1.98,1.17,0.74,0.07,531,GMB,Sub-Saharan Africa
16,Gambia,2005,MF,25,999,76.28,4.09,2.85,17.55,3.43,2.08,1.33,2.35,1.39,0.90,0.07,621,GMB,Sub-Saharan Africa
16,Gambia,2010,MF,25,999,72.70,3.42,2.61,21.97,3.92,1.91,1.21,2.79,1.61,1.12,0.06,715,GMB,Sub-Saharan Africa
17,Ghana,1950,MF,25,999,87.61,11.05,3.42,0.87,0.22,0.55,0.35,0.62,0.52,0.09,0.02,1872,GHA,Sub-Saharan Africa
17,Ghana,1955,MF,25,999,86.88,11.58,3.66,0.99,0.23,0.62,0.40,0.67,0.55,0.10,0.02,2199,GHA,Sub-Saharan Africa
17,Ghana,1960,MF,25,999,86.20,12.10,3.96,1.10,0.25,0.70,0.45,0.72,0.59,0.11,0.02,2578,GHA,Sub-Saharan Africa
17,Ghana,1965,MF,25,999,81.33,11.32,3.93,6.81,1.27,0.53,0.34,1.32,0.90,0.40,0.02,2970,GHA,Sub-Saharan Africa
17,Ghana,1970,MF,25,999,77.70,5.80,2.14,16.10,3.30,0.40,0.25,2.14,1.23,0.90,0.01,3272,GHA,Sub-Saharan Africa
