BLcode,country,year,sex,agefrom,ageto,lu,lp,lpc,ls,lsc,lh,lhc,yr_sch,yr_sch_pri,yr_sch_sec,yr_sch_ter,pop,WBcode,region_code
4,Botswana,1960,F,25,999,71.73,26.41,0.57,1.68,0.40,0.10,0.06,1.14,1.07,0.06,0.00,104,BWA,Sub-Saharan Africa
4,Botswana,1965,F,25,999,71.70,26.40,0.90,1.70,0.40,0.10,0.06,1.15,1.08,0.06,0.00,115,BWA,Sub-Saharan Africa
4,Botswana,1970,F,25,999,67.90,30.00,1.50,1.70,0.40,0.40,0.23,1.34,1.25,0.08,0.01,129,BWA,Sub-Saharan Africa
4,Botswana,1975,F,25,999,55.83,40.90,6.63,2.92,0.74,0.32,0.19,2.02,1.89,0.12,0.01,149,BWA,Sub-Saharan Africa
4,Botswana,1980,F,25,999,51.40,45.00,8.70,3.30,0.80,0.20,0.12,2.26,2.12,0.12,0.01,178,BWA,Sub-Saharan Africa
4,Botswana,1985,F,25,999,44.30,36.22,9.56,18.23,4.69,1.21,0.75,3.70,2.96,0.70,0.04,214,BWA,Sub-Saharan Africa
4,Botswana,1990,F,25,999,38.53,20.51,8.75,38.30,13.44,2.66,1.67,5.53,3.89,1.55,0.09,257,BWA,Sub-Saharan Africa
4,Botswana,1995,F,25,999,30.13,17.08,9.49,49.89,17.75,2.90,1.84,6.72,4.63,2.00,0.09,307,BWA,Sub-Saharan Africa
4,Botswana,2000,F,25,999,25.06,14.23,9.21,57.45,21.72,3.26,2.07,7.50,5.07,2.32,0.11,355,BWA,Sub-Saharan Africa
4,Botswana,2005,F,25,999,20.45,11.76,8.23,64.43,24.51,3.35,2.12,8.14,5.44,2.59,0.11,354,BWA,Sub-Saharan Africa
4,Botswana,2010,F,25,999,16.84,9.59,7.13,69.89,26.00,3.69,2.31,8.66,5.74,2.80,0.12,344,BWA,Sub-Saharan Africa
6,Burundi,1950,F,25,999,99.05,0.83,0.24,0.07,0.03,0.04,0.02,0.05,0.04,0.00,0.00,528,BDI,Sub-Saharan Africa
6,Burundi,1955,F,25,999,98.86,1.00,0.31,0.08,0.03,0.04,0.02,0.06,0.05,0.01,0.00,561,BDI,Sub-Saharan Africa
6,Burundi,1960,F,25,999,98.27,1.56,0.52,0.13,0.05,0.04,0.02,0.09,0.08,0.01,0.00,598,BDI,Sub-Saharan Africa
6,Burundi,1965,F,25,999,94.71,4.78,1.80,0.43,0.18,0.09,0.05,0.29,0.27,0.02,0.00,640,BDI,Sub-Saharan Africa
6,Burundi,1970,F,25,999,91.65,7.53,3.03,0.70,0.28,0.13,0.07,0.47,0.43,0.04,0.00,686,BDI,Sub-Saharan Africa
6,Burundi,1975,F,25,999,90.49,8.48,3.17,0.90,0.36,0.14,0.08,0.53,0.48,0.05,0.00,693,BDI,Sub-Saharan Africa
6,Burundi,1980,F,25,999,89.04,9.69,3.96,1.13,0.48,0.14,0.08,0.63,0.57,0.06,0.00,783,BDI,Sub-Saharan Africa
6,Burundi,1985,F,25,999,86.46,11.87,5.29,1.47,0.66,0.21,0.13,0.80,0.72,0.08,0.01,939,BDI,Sub-Saharan Africa
6,Burundi,1990,F,25,999,86.72,11.51,5.46,1.57,0.75,0.20,0.13,0.81,0.72,0.08,0.01,1086,BDI,Sub-Saharan Africa
6,Burundi,1995,F,25,999,82.43,15.12,7.51,2.19,1.07,0.25,0.16,1.06,0.94,0.11,0.01,1139,BDI,Sub-Saharan Africa
6,Burundi,2000,F,25,999,78.95,17.96,9.20,2.81,1.39,0.28,0.18,1.29,1.14,0.14,0.01,1130,BDI,Sub-Saharan Africa
6,Burundi,2005,F,25,999,71.69,24.35,13.28,3.54,1.82,0.42,0.27,1.73,1.52,0.19,0.01,1311,BDI,Sub-Saharan Africa
6,Burundi,2010,F,25,999,64.95,29.79,17.18,4.70,2.49,0.56,0.35,2.15,1.86,0.27,0.02,1635,BDI,Sub-Saharan Africa
7,Cameroon,1950,F,25,999,95.49,4.20,1.27,0.28,0.11,0.04,0.02,0.20,0.18,0.02,0.00,966,CMR,Sub-Saharan Africa
7,Cameroon,1955,F,25,999,94.93,4.72,1.47,0.30,0.12,0.04,0.02,0.23,0.21,0.02,0.00,1046,CMR,Sub-Saharan Africa
7,Cameroon,1960,F,25,999,93.05,6.47,1.99,0.43,0.16,0.05,0.03,0.31,0.28,0.03,0.00,1138,CMR,Sub-Saharan Africa
7,Cameroon,1965,F,25,999,91.56,7.86,2.58,0.52,0.20,0.06,0.04,0.38,0.35,0.03,0.00,1243,CMR,Sub-Saharan Africa
7,Cameroon,1970,F,25,999,87.92,10.90,3.81,1.09,0.42,0.09,0.05,0.58,0.51,0.06,0.00,1373,CMR,Sub-Saharan Africa
7,Cameroon,1975,F,25,999,84.30,13.90,5.22,1.60,0.64,0.10,0.06,0.77,0.68,0.09,0.00,1521,CMR,Sub-Saharan Africa
7,Cameroon,1980,F,25,999,76.50,19.81,8.06,3.57,1.52,0.11,0.06,1.26,1.06,0.20,0.00,1708,CMR,Sub-Saharan Africa
7,Cameroon,1985,F,25,999,66.31,27.79,12.17,5.75,2.58,0.14,0.09,1.87,1.55,0.32,0.00,1904,CMR,Sub-Saharan Africa
7,Cameroon,1990,F,25,999,56.69,34.77,16.21,8.39,3.96,0.15,0.09,2.51,2.04,0.47,0.00,2169,CMR,Sub-Saharan Africa
7,Cameroon,1995,F,25,999,46.95,41.41,20.40,11.55,5.65,0.13,0.08,3.20,2.56,0.64,0.00,2473,CMR,Sub-Saharan Africa
7,Cameroon,2000,F,25,999,37.96,47.01,24.17,14.92,7.37,0.20,0.13,3.88,3.04,0.83,0.01,2795,CMR,Sub-Saharan Africa
7,Cameroon,2005,F,25,999,30.10,51.68,28.17,17.49,8.96,0.85,0.53,4.55,3.50,1.03,0.03,3115,CMR,Sub-Saharan Africa
7,Cameroon,2010,F,25,999,24.63,54.39,31.06,19.39,10.23,1.73,1.09,5.09,3.83,1.20,0.06,3501,CMR,Sub-Saharan Africa
9,Central African Republic,1950,F,25,999,94.61,5.10,1.54,0.09,0.03,0.05,0.03,0.22,0.21,0.01,0.00,319,CAF,Sub-Saharan Africa
9,Central African Republic,1955,F,25,999,94.30,5.38,1.63,0.09,0.03,0.06,0.03,0.23,0.22,0.01,0.00,338,CAF,Sub-Saharan Africa
9,Central African Republic,1960,F,25,999,94.07,5.58,1.74,0.11,0.04,0.07,0.04,0.24,0.23,0.01,0.00,358,CAF,Sub-Saharan Africa
9,Central African Republic,1965,F,25,999,93.63,5.95,1.98,0.13,0.05,0.08,0.04,0.26,0.25,0.01,0.00,386,CAF,Sub-Saharan Africa
9,Central African Republic,1970,F,25,999,93.24,6.28,2.23,0.24,0.10,0.08,0.05,0.29,0.27,0.02,0.00,417,CAF,Sub-Saharan Africa
9,Central African Republic,1975,F,25,999,91.78,7.72,2.87,0.40,0.16,0.10,0.06,0.38,0.35,0.03,0.00,444,CAF,Sub-Saharan Africa
9,Central African Republic,1980,F,25,999,90.53,8.42,3.40,0.79,0.34,0.18,0.10,0.47,0.41,0.05,0.01,491,CAF,Sub-Saharan Africa
9,Central African Republic,1985,F,25,999,87.16,10.67,4.66,1.75,0.78,0.39,0.24,0.72,0.59,0.12,0.01,560,CAF,Sub-Saharan Africa
9,Central African Republic,1990,F,25,999,83.12,12.98,6.03,3.23,1.52,0.76,0.48,1.06,0.81,0.23,0.02,614,CAF,Sub-Saharan Africa
9,Central African Republic,1995,F,25,999,79.71,14.47,7.09,5.08,2.48,0.75,0.47,1.35,1.00,0.33,0.02,684,CAF,Sub-Saharan Africa
9,Central African Republic,2000,F,25,999,74.99,17.46,8.90,6.76,3.33,0.79,0.50,1.70,1.24,0.43,0.03,740,CAF,Sub-Saharan Africa
9,Central African Republic,2005,F,25,999,70.30,20.75,11.19,8.04,4.11,0.91,0.57,2.03,1.50,0.51,0.03,766,CAF,Sub-Saharan Africa
9,Central African Republic,2010,F,25,999,66.97,22.76,12.87,9.24,4.87,1.03,0.65,2.31,1.69,0.59,0.03,814,CAF,Sub-Saharan Africa
12,Congo,1950,F,25,999,96.26,3.28,0.61,0.42,0.17,0.04,0.02,0.17,0.14,0.02,0.00,172,COG,Sub-Saharan Africa
12,Congo,1955,F,25,999,96.44,3.09,0.56,0.44,0.17,0.04,0.02,0.16,0.14,0.03,0.00,188,COG,Sub-Saharan Africa
12,Congo,1960,F,25,999,95.71,3.70,0.71,0.53,0.21,0.05,0.03,0.20,0.17,0.03,0.00,210,COG,Sub-Saharan Africa
12,Congo,1965,F,25,999,95.10,4.21,0.84,0.60,0.24,0.06,0.03,0.23,0.19,0.04,0.00,233,COG,Sub-Saharan Africa
12,Congo,1970,F,25,999,91.36,6.93,1.46,1.49,0.52,0.20,0.11,0.45,0.35,0.09,0.01,261,COG,Sub-Saharan Africa
12,Congo,1975,F,25,999,88.42,9.00,2.08,2.24,0.72,0.32,0.18,0.63,0.49,0.13,0.01,297,COG,Sub-Saharan Africa
12,Congo,1980,F,25,999,79.39,12.76,3.40,7.07,2.28,0.76,0.43,1.38,0.95,0.40,0.02,337,COG,Sub-Saharan Africa
12,Congo,1985,F,25,999,72.00,15.60,5.60,11.20,3.00,1.10,0.60,2.02,1.37,0.61,0.03,386,COG,Sub-Saharan Africa
12,Congo,1990,F,25,999,60.96,17.07,5.31,20.66,6.17,1.30,0.75,3.13,1.99,1.10,0.04,446,COG,Sub-Saharan Africa
12,Congo,1995,F,25,999,54.24,14.05,4.37,30.28,8.06,1.42,0.80,4.05,2.45,1.55,0.04,515,COG,Sub-Saharan Africa
12,Congo,2000,F,25,999,48.01,11.66,3.49,38.81,8.87,1.51,0.84,4.85,2.87,1.92,0.05,599,COG,Sub-Saharan Africa
12,Congo,2005,F,25,999,40.72,15.27,4.31,42.41,8.15,1.60,0.87,5.33,3.23,2.05,0.05,680,COG,Sub-Saharan Africa
12,Congo,2010,F,25,999,34.09,22.08,5.75,42.16,6.73,1.67,0.90,5.52,3.46,2.01,0.05,768,COG,Sub-Saharan Africa
20,Cote dIvoire,1950,F,25,999,98.66,0.68,0.20,0.53,0.21,0.12,0.07,0.11,0.07,0.04,0.00,467,CIV,Sub-Saharan Africa
20,Cote dIvoire,1955,F,25,999,98.51,0.77,0.24,0.57,0.22,0.15,0.09,0.12,0.07,0.04,0.00,550,CIV,Sub-Saharan Africa
20,Cote dIvoire,1960,F,25,999,98.29,0.88,0.28,0.64,0.25,0.19,0.11,0.14,0.08,0.05,0.01,652,CIV,Sub-Saharan Africa
20,Cote dIvoire,1965,F,25,999,97.91,1.08,0.38,0.77,0.29,0.24,0.14,0.17,0.10,0.06,0.01,774,CIV,Sub-Saharan Africa
20,Cote dIvoire,1970,F,25,999,97.38,1.37,0.52,0.95,0.34,0.31,0.18,0.21,0.13,0.07,0.01,938,CIV,Sub-Saharan Africa
20,Cote dIvoire,1975,F,25,999,96.43,1.90,0.72,1.30,0.47,0.37,0.21,0.28,0.18,0.09,0.01,1126,CIV,Sub-Saharan Africa
20,Cote dIvoire,1980,F,25,999,94.15,3.18,1.32,2.13,0.77,0.54,0.32,0.46,0.30,0.15,0.02,1408,CIV,Sub-Saharan Africa
20,Cote dIvoire,1985,F,25,999,90.50,5.40,2.41,3.46,1.18,0.65,0.40,0.72,0.48,0.22,0.02,1745,CIV,Sub-Saharan Africa
20,Cote dIvoire,1990,F,25,999,86.79,7.67,3.63,4.82,1.57,0.72,0.45,0.98,0.67,0.29,0.02,2097,CIV,Sub-Saharan Africa
20,Cote dIvoire,1995,F,25,999,80.16,12.53,6.23,6.06,1.88,1.25,0.79,1.43,1.00,0.39,0.04,2447,CIV,Sub-Saharan Africa
20,Cote dIvoire,2000,F,25,999,69.53,21.05,10.89,6.95,2.10,2.47,1.56,2.12,1.52,0.51,0.08,2820,CIV,Sub-Saharan Africa
20,Cote dIvoire,2005,F,25,999,63.50,24.74,13.55,8.88,3.10,2.88,1.81,2.60,1.85,0.65,0.09,3136,CIV,Sub-Saharan Africa
20,Cote dIvoire,2010,F,25,999,57.84,28.45,16.34,9.88,4.03,3.83,2.41,3.08,2.17,0.78,0.12,3621,CIV,Sub-Saharan Africa
45,Democratic Republic of the Congo,1950,F,25,999,99.17,0.81,0.17,0.03,0.01,0.02,0.01,0.04,0.03,0.00,0.00,2549,COD,Sub-Saharan Africa
45,Democratic Republic of the Congo,1955,F,25,999,98.60,1.30,1.20,0.10,0.04,0.00,0.00,0.08,0.08,0.00,0.00,2797,COD,Sub-Saharan Africa
45,Democratic Republic of the Congo,1960,F,25,999,97.88,2.00,0.64,0.13,0.05,0.05,0.03,0.10,0.09,0.01,0.00,3127,COD,Sub-Saharan Africa
45,Democratic Republic of the Congo,1965,F,25,999,96.20,3.62,0.98,0.19,0.07,0.05,0.03,0.16,0.15,0.01,0.00,3519,COD,Sub-Saharan Africa
45,Democratic Republic of the Congo,1970,F,25,999,94.78,4.92,1.11,0.30,0.12,0.05,0.03,0.22,0.20,0.01,0.00,4023,COD,Sub-Saharan Africa
45,Democratic Republic of the Congo,1975,F,25,999,92.18,7.30,1.37,0.51,0.20,0.06,0.03,0.32,0.29,0.02,0.00,4580,COD,Sub-Saharan Africa
45,Democratic Republic of the Congo,1980,F,25,999,87.76,11.28,1.74,0.92,0.39,0.09,0.05,0.49,0.45,0.04,0.00,5211,COD,Sub-Saharan Africa
45,Democratic Republic of the Congo,1985,F,25,999,81.50,16.63,2.05,1.75,0.79,0.15,0.10,0.76,0.67,0.08,0.00,5876,COD,Sub-Saharan Africa
45,Democratic Republic of the Congo,1990,F,25,999,75.07,20.97,1.97,3.80,1.80,0.20,0.13,1.09,0.93,0.16,0.01,6729,COD,Sub-Saharan Africa
45,Democratic Republic of the Congo,1995,F,25,999,68.64,25.10,1.68,6.05,2.97,0.25,0.16,1.44,1.18,0.25,0.01,7842,COD,Sub-Saharan Africa
45,Democratic Republic of the Congo,2000,F,25,999,62.66,29.49,1.19,7.53,3.73,0.36,0.23,1.73,1.39,0.32,0.01,8555,COD,Sub-Saharan Africa
45,Democratic Republic of the Congo,2005,F,25,999,59.55,31.11,0.65,8.85,4.54,0.53,0.34,1.92,1.52,0.39,0.02,9688,COD,Sub-Saharan Africa
45,Democratic Republic of the Congo,2010,F,25,999,57.79,31.50,0.33,9.93,5.25,0.82,0.52,2.08,1.60,0.46,0.03,11166,COD,Sub-Saharan Africa
15,Gabon,1950,F,25,999,85.44,13.19,3.78,1.03,0.40,0.34,0.20,0.68,0.59,0.08,0.01,134,GAB,Sub-Saharan Africa
15,Gabon,1955,F,25,999,84.81,13.70,3.99,1.12,0.43,0.37,0.22,0.72,0.62,0.08,0.01,134,GAB,Sub-Saharan Africa
15,Gabon,1960,F,25,999,82.31,15.79,4.84,1.42,0.56,0.48,0.28,0.86,0.73,0.11,0.02,134,GAB,Sub-Saharan Africa
15,Gabon,1965,F,25,999,78.42,18.69,6.28,2.17,0.86,0.72,0.41,1.11,0.92,0.16,0.02,137,GAB,Sub-Saharan Africa
15,Gabon,1970,F,25,999,72.08,22.26,8.07,4.21,1.70,1.46,0.82,1.62,1.25,0.32,0.05,142,GAB,Sub-Saharan Africa
15,Gabon,1975,F,25,999,65.82,25.58,10.05,6.31,2.61,2.22,1.25,2.14,1.58,0.49,0.07,148,GAB,Sub-Saharan Africa
15,Gabon,1980,F,25,999,56.06,28.38,11.32,10.84,4.59,4.72,2.72,3.18,2.12,0.90,0.15,158,GAB,Sub-Saharan Africa
15,Gabon,1985,F,25,999,47.99,30.10,13.03,14.94,6.68,6.97,4.31,4.12,2.61,1.29,0.23,173,GAB,Sub-Saharan Africa
15,Gabon,1990,F,25,999,40.14,30.31,14.04,19.87,9.35,9.68,6.07,5.17,3.10,1.75,0.32,195,GAB,Sub-Saharan Africa
15,Gabon,1995,F,25,999,33.71,30.26,14.83,24.05,11.71,11.98,7.57,6.06,3.51,2.15,0.39,216,GAB,Sub-Saharan Africa
15,Gabon,2000,F,25,999,26.73,30.56,15.70,28.49,14.05,14.22,9.00,6.97,3.95,2.56,0.46,247,GAB,Sub-Saharan Africa
15,Gabon,2005,F,25,999,21.61,29.88,16.25,32.38,16.55,16.13,10.19,7.74,4.29,2.92,0.53,278,GAB,Sub-Saharan Africa
15,Gabon,2010,F,25,999,18.28,27.92,15.81,35.97,18.92,17.84,11.25,8.38,4.54,3.25,0.58,309,GAB,Sub-Saharan Africa
16,Gambia,1950,F,25,999,97.33,0.69,0.25,1.89,0.35,0.07,0.04,0.24,0.15,0.09,0.00,60,GMB,Sub-Saharan Africa
16,Gambia,1955,F,25,999,97.31,0.68,0.25,1.94,0.40,0.08,0.04,0.24,0.15,0.09,0.00,66,GMB,Sub-Saharan Africa
16,Gambia,1960,F,25,999,97.27,0.68,0.25,1.96,0.46,0.09,0.05,0.25,0.15,0.09,0.00,77,GMB,Sub-Saharan Africa
16,Gambia,1965,F,25,999,97.35,0.64,0.24,1.93,0.51,0.09,0.05,0.24,0.15,0.09,0.00,87,GMB,Sub-Saharan Africa
16,Gambia,1970,F,25,999,97.25,0.67,0.25,1.99,0.55,0.09,0.05,0.25,0.15,0.10,0.00,98,GMB,Sub-Saharan Africa
16,Gambia,1975,F,25,999,97.10,0.70,0.20,2.00,0.50,0.10,0.06,0.25,0.15,0.10,0.00,119,GMB,Sub-Saharan Africa
16,Gambia,1980,F,25,999,95.86,1.06,0.40,2.86,0.79,0.22,0.13,0.38,0.23,0.14,0.01,135,GMB,Sub-Saharan Africa
16,Gambia,1985,F,25,999,94.07,1.76,0.72,3.74,0.99,0.43,0.27,0.53,0.32,0.20,0.01,159,GMB,Sub-Saharan Africa
16,Gambia,1990,F,25,999,92.38,2.12,1.01,4.77,1.18,0.72,0.46,0.70,0.42,0.26,0.02,188,GMB,Sub-Saharan Africa
16,Gambia,1995,F,25,999,88.43,3.03,1.73,7.43,1.67,1.11,0.70,1.09,0.66,0.40,0.04,229,GMB,Sub-Saharan Africa
16,Gambia,2000,F,25,999,86.87,3.39,2.24,8.48,1.72,1.25,0.79,1.24,0.75,0.45,0.04,274,GMB,Sub-Saharan Africa
16,Gambia,2005,F,25,999,83.85,3.38,2.47,11.56,2.08,1.21,0.77,1.56,0.94,0.58,0.04,319,GMB,Sub-Saharan Africa
16,Gambia,2010,F,25,999,80.25,2.84,2.25,15.79,2.50,1.13,0.71,1.98,1.17,0.78,0.04,365,GMB,Sub-Saharan Africa
17,Ghana,1950,F,25,999,94.80,4.68,1.38,0.29,0.11,0.23,0.13,0.25,0.21,0.03,0.01,942,GHA,Sub-Saharan Africa
17,Ghana,1955,F,25,999,94.49,4.95,1.48,0.32,0.12,0.25,0.14,0.27,0.23,0.04,0.01,1105,GHA,Sub-Saharan Africa
17,Ghana,1960,F,25,999,94.10,5.30,1.65,0.30,0.12,0.30,0.17,0.29,0.24,0.04,0.01,1296,GHA,Sub-Saharan Africa
17,Ghana,1965,F,25,999,90.86,6.30,2.09,2.65,0.48,0.20,0.12,0.59,0.42,0.16,0.01,1489,GHA,Sub-Saharan Africa
17,Ghana,1970,F,25,999,88.00,4.80,1.70,7.10,1.10,0.10,0.06,1.01,0.63,0.38,0.00,1643,GHA,Sub-Saharan Africa
17,Ghana,1975,F,25,999,82.97,5.71,2.18,11.10,1.90,0.24,0.14,1.53,0.92,0.61,0.01,1872,GHA,Sub-Saharan Africa
17,Ghana,1980,F,25,999,76.75,7.08,2.92,15.67,3.03,0.52,0.30,2.17,1.27,0.88,0.02,2058,GHA,Sub-Saharan Africa
17,Ghana,1985,F,25,999,68.44,9.96,4.41,20.67,4.50,0.94,0.59,2.95,1.73,1.19,0.03,2427,GHA,Sub-Saharan Africa
17,Ghana,1990,F,25,999,62.34,10.36,4.88,25.88,6.40,1.41,0.89,3.66,2.09,1.52,0.05,2818,GHA,Sub-Saharan Africa
17,Ghana,1995,F,25,999,56.04,11.23,5.57,30.79,8.60,1.93,1.22,4.38,2.47,1.85,0.06,3278,GHA,Sub-Saharan Africa
17,Ghana,2000,F,25,999,49.92,13.24,6.84,34.08,11.19,2.76,1.75,4.98,2.81,2.07,0.09,3797,GHA,Sub-Saharan Africa
17,Ghana,2005,F,25,999,46.42,14.17,7.74,37.21,12.43,2.17,1.37,5.26,3.02,2.17,0.07,4380,GHA,Sub-Saharan Africa
17,Ghana,2010,F,25,999,42.44,12.51,7.13,42.67,14.26,2.35,1.48,5.87,3.29,2.50,0.08,5087,GHA,Sub-Saharan Africa
21,Kenya,1950,F,25,999,92.70,6.17,1.71,0.94,0.28,0.19,0.11,0.42,0.35,0.05,0.01,1245,KEN,Sub-Saharan Africa
21,Kenya,1955,F,25,999,90.71,8.09,2.30,0.98,0.26,0.20,0.11,0.51,0.45,0.06,0.01,1359,KEN,Sub-Saharan Africa
21,Kenya,1960,F,25,999,87.80,11.00,3.08,1.10,0.24,0.20,0.12,0.65,0.58,0.06,0.01,1512,KEN,Sub-Saharan Africa
21,Kenya,1965,F,25,999,88.12,10.58,2.93,1.06,0.22,0.22,0.13,0.63,0.56,0.06,0.01,1674,KEN,Sub-Saharan Africa
21,Kenya,1970,F,25,999,86.70,11.90,3.50,1.20,0.10,0.30,0.17,0.72,0.64,0.07,0.01,1843,KEN,Sub-Saharan Africa
21,Kenya,1975,F,25,999,80.87,17.04,5.65,1.83,0.37,0.37,0.21,1.06,0.95,0.10,0.01,2119,KEN,Sub-Saharan Africa
21,Kenya,1980,F,25,999,73.46,23.15,10.22,2.78,0.46,0.60,0.35,1.58,1.40,0.16,0.02,2535,KEN,Sub-Saharan Africa
21,Kenya,1985,F,25,999,66.35,28.67,16.46,4.29,0.56,0.72,0.45,2.18,1.93,0.23,0.02,3069,KEN,Sub-Saharan Africa
21,Kenya,1990,F,25,999,56.89,35.76,24.33,6.47,0.64,0.91,0.57,2.97,2.62,0.33,0.03,3727,KEN,Sub-Saharan Africa
21,Kenya,1995,F,25,999,48.00,42.20,32.19,8.72,0.57,1.09,0.69,3.75,3.29,0.43,0.04,4553,KEN,Sub-Saharan Africa
21,Kenya,2000,F,25,999,40.72,46.61,38.26,11.39,0.43,1.29,0.82,4.44,3.86,0.54,0.04,5264,KEN,Sub-Saharan Africa
21,Kenya,2005,F,25,999,35.83,48.29,41.82,14.25,0.43,1.64,1.03,4.96,4.27,0.64,0.05,5904,KEN,Sub-Saharan Africa
21,Kenya,2010,F,25,999,32.43,46.85,42.53,18.74,0.43,1.97,1.24,5.44,4.58,0.80,0.06,6925,KEN,Sub-Saharan Africa
22,Lesotho,1950,F,25,999,50.09,49.55,4.27,0.35,0.14,0.04,0.03,2.20,2.18,0.02,0.00,168,LSO,Sub-Saharan Africa
22,Lesotho,1955,F,25,999,44.05,55.44,5.02,0.51,0.19,0.04,0.03,2.48,2.46,0.02,0.00,176,LSO,Sub-Saharan Africa
22,Lesotho,1960,F,25,999,37.62,61.64,6.16,0.73,0.28,0.04,0.03,2.81,2.77,0.03,0.00,187,LSO,Sub-Saharan Africa
22,Lesotho,1965,F,25,999,34.40,64.70,6.99,0.90,0.35,0.00,0.00,2.97,2.94,0.03,0.00,204,LSO,Sub-Saharan Africa
22,Lesotho,1970,F,25,999,26.78,71.19,8.88,1.98,0.77,0.05,0.03,3.44,3.37,0.08,0.00,221,LSO,Sub-Saharan Africa
22,Lesotho,1975,F,25,999,24.80,71.50,10.20,3.60,1.44,0.10,0.06,3.71,3.56,0.14,0.00,246,LSO,Sub-Saharan Africa
22,Lesotho,1980,F,25,999,18.59,75.63,12.27,5.71,2.43,0.07,0.04,4.20,3.98,0.22,0.00,273,LSO,Sub-Saharan Africa
22,Lesotho,1985,F,25,999,14.61,76.99,14.83,8.08,3.62,0.35,0.21,4.69,4.35,0.33,0.01,308,LSO,Sub-Saharan Africa
22,Lesotho,1990,F,25,999,12.28,76.57,17.60,10.70,5.04,0.48,0.31,5.12,4.66,0.45,0.02,333,LSO,Sub-Saharan Africa
22,Lesotho,1995,F,25,999,11.09,75.32,20.74,13.04,6.34,0.60,0.38,5.40,4.83,0.55,0.02,352,LSO,Sub-Saharan Africa
22,Lesotho,2000,F,25,999,10.09,73.86,24.90,15.30,7.52,0.82,0.52,5.71,5.03,0.65,0.03,382,LSO,Sub-Saharan Africa
22,Lesotho,2005,F,25,999,9.33,70.97,29.45,18.64,9.50,1.13,0.71,6.14,5.30,0.81,0.04,381,LSO,Sub-Saharan Africa
22,Lesotho,2010,F,25,999,8.92,66.81,35.68,22.74,11.97,1.61,1.01,6.70,5.64,1.00,0.05,378,LSO,Sub-Saharan Africa
23,Liberia,1950,F,25,999,96.52,2.20,1.40,0.79,0.31,0.49,0.29,0.26,0.18,0.06,0.02,168,LBR,Sub-Saharan Africa
23,Liberia,1955,F,25,999,96.51,2.20,1.40,0.79,0.31,0.50,0.29,0.26,0.19,0.06,0.02,185,LBR,Sub-Saharan Africa
23,Liberia,1960,F,25,999,96.50,2.20,1.40,0.80,0.31,0.50,0.40,0.27,0.19,0.06,0.02,204,LBR,Sub-Saharan Africa
23,Liberia,1965,F,25,999,95.61,2.29,1.00,1.50,0.85,0.56,0.33,0.34,0.22,0.10,0.02,227,LBR,Sub-Saharan Africa
23,Liberia,1970,F,25,999,94.87,2.10,0.73,2.29,1.29,0.67,0.38,0.43,0.26,0.15,0.02,251,LBR,Sub-Saharan Africa
23,Liberia,1975,F,25,999,94.30,1.60,0.50,3.20,1.80,0.80,0.61,0.53,0.30,0.20,0.03,285,LBR,Sub-Saharan Africa
23,Liberia,1980,F,25,999,92.71,2.22,0.69,4.17,2.28,0.85,0.49,0.66,0.39,0.24,0.03,328,LBR,Sub-Saharan Africa
23,Liberia,1985,F,25,999,90.15,3.48,1.07,5.38,2.79,0.98,0.64,0.85,0.52,0.30,0.03,377,LBR,Sub-Saharan Africa
23,Liberia,1990,F,25,999,86.36,5.34,1.61,7.19,3.50,1.12,0.76,1.13,0.71,0.39,0.04,368,LBR,Sub-Saharan Africa
23,Liberia,1995,F,25,999,81.27,8.41,2.47,9.13,4.08,1.23,0.84,1.46,0.95,0.47,0.04,366,LBR,Sub-Saharan Africa
23,Liberia,2000,F,25,999,76.46,11.76,3.35,10.49,4.25,1.35,0.93,1.73,1.16,0.52,0.05,517,LBR,Sub-Saharan Africa
23,Liberia,2005,F,25,999,75.98,11.16,3.08,9.95,3.64,2.98,2.04,1.89,1.20,0.59,0.10,547,LBR,Sub-Saharan Africa
23,Liberia,2010,F,25,999,73.70,10.69,2.84,8.78,2.86,6.91,4.70,2.34,1.35,0.76,0.23,623,LBR,Sub-Saharan Africa
25,Malawi,1950,F,25,999,82.31,17.67,0.38,0.04,0.02,0.04,0.03,0.46,0.46,0.00,0.00,540,MWI,Sub-Saharan Africa
25,Malawi,1955,F,25,999,81.45,18.54,0.47,0.04,0.02,0.04,0.03,0.49,0.48,0.00,0.00,589,MWI,Sub-Saharan Africa
25,Malawi,1960,F,25,999,79.79,20.19,0.69,0.06,0.02,0.04,0.03,0.53,0.53,0.01,0.00,650,MWI,Sub-Saharan Africa
25,Malawi,1965,F,25,999,78.70,21.30,0.89,0.10,0.04,0.00,0.00,0.56,0.56,0.00,0.00,728,MWI,Sub-Saharan Africa
25,Malawi,1970,F,25,999,73.23,26.37,1.17,0.38,0.15,0.06,0.04,0.73,0.71,0.02,0.00,821,MWI,Sub-Saharan Africa
25,Malawi,1975,F,25,999,68.80,30.30,1.60,0.90,0.40,0.10,0.09,0.90,0.85,0.05,0.00,945,MWI,Sub-Saharan Africa
25,Malawi,1980,F,25,999,68.91,29.49,11.35,1.48,0.56,0.12,0.07,1.18,1.10,0.08,0.00,1114,MWI,Sub-Saharan Africa
25,Malawi,1985,F,25,999,71.52,26.35,8.43,2.01,0.02,0.15,0.15,1.19,1.10,0.09,0.01,1288,MWI,Sub-Saharan Africa
